restaurant_name,카테고리,리뷰 정보,review_text,리뷰 태그,,visit_date,방문일자,플랫폼,sort_type
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장친목친구,디저트 맛있다는 소문을 듣고 친구들과 방문했는데 빵순이 감탄 감동 대박 좋았어요 메뉴마다 재료가 좋음을 바로 알수 있어요 에그타르트 파이지로 만드는곳 잘 없지만 파삭한 식감에 바닐라빈이 가득한 필링 너무 맛있어요 달달하지만 뒷맛이 깔끔한 타르트에요 햇살 좋은 카페서 친구들이랑 수다수다 행복한 시간 보냈어요 휘낭시에 이 가격이 말도안되는 맛이에요 쫀득하면서 부드럽고 폭신한... 요기 파티시에님 디저트에 정성이 장난 아닌거 같아요 디저트 추가 주문 포장하니 에코백 굿즈도 선물해 주셨습니다 행복한 주말 보냈습니다 조만간 또올게요~ 접기,디저트가 맛있어요재료가 신선해요인테리어가 멋져요사진이 잘 나와요매장이 청결해요,2026-02-15,2026-02-15,2026년 2월 15일 일요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 10분 이내 데이트친구,파티세리 명성답게 오픈을 누구보다도 기다린 1인입니다 ✨  작은 유럽을 옮겨온듯한 멋진 카페가 생겼네요  바삭한 페스트리 에그타르트가 메인이고 다양한 구움과자와 케잌류는 눈을 먼저 자극하네요  색다른 분위기와 디저트를 맛보고 싶다면 라펠리나로 오세요 🍮 접기,인테리어가 멋져요차분한 분위기예요매장이 넓어요특별한 메뉴가 있어요디저트가 맛있어요,2026-01-31,2026-01-31,2026년 1월 31일 토요일,네이버,latest
라펠리나,베이커리,점심에 방문포장·배달 이용대기 시간 바로 입장일상혼자,중간고사 기간이여서 예민한 고3 딸랑구를 위한 서프라이즈 대성공이였어요^^ 꺼내자마자 와 너무 이쁘다 홍홍거리는데 뿌듯뿌듯 딸기 너무 신선하고 진짜 고급진 단맛 부드러움까지 맛도 최고네요 버터떡도 준비했더니 엄마 최고라고 칭찬들었어요^^ 라펠리나 덕분에 응원하기 달달한 맘 전하기 쉬워졌어요~ 접기,재료가 신선해요빵이 맛있어요종류가 다양해요,2026-04-18,2026-04-18,2026년 4월 18일 토요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장친목친구,"깔끔한인테리어에 커피마시러오기도조호  피낭시에,에그타르트 종류도 다양하고 맛있어요 버터떡도 있구요! 강추강추 접기",빵이 맛있어요인테리어가 멋져요친절해요,2026-04-23,2026-04-23,2026년 4월 23일 목요일,네이버,latest
라펠리나,베이커리,"점심에 방문예약 없이 이용대기 시간 바로 입장친목, 나들이친구, 지인・동료","동생들과 기대하던 새로생긴 라펠리나에 갔오요!  사람이 많아서 종류별로 다 맛 볼 수 있어서 개인적으로 무척 행복했어요^^ 에그타르트는 💛결감바짝에 원물 듬뿍!이였고 바닐라듬뿍 쫀득 바닐라무스타르트🤍 상큼촉촉 샤를로뜨❤️는 자르기 아까웠구요 새로나온 사브와🤎 오렌지피스타치오 케이크💚 상큼한 레몬케이크💛  동생들이랑 하나씩 맛보면서 너무 행복했네여! 사진보면서 다시 보니~ 당분간 약속 장소는 라펠리나로 하면 딱 일 듯 해요~  저는 에타를 넘 좋나해서 피스타쵸에타 더 추가해서 구매했어요.  분위기도 무척 좋아서 앉아계신분들도 많으시고, 포장이 특히 많았어요. 맛있는 디저트 놓치지 않으려면, 조금 일찍가거나 홀케이크는 미리 예약하는것도 좋을듯 하네요! 접기",특별한 메뉴가 있어요종류가 다양해요인테리어가 멋져요대화하기 좋아요친절해요,2026-03-27,2026-03-27,2026년 3월 27일 금요일,네이버,latest
라펠리나,베이커리,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,에그타르트 먹으러 왔다가 왕창 사서 가요 엄청맛있네요 사장님도 친절하시고 빵 케잌 다 너무 이쁘네요 단골될거같아요^^ 많이 파세요!! 접기,빵이 맛있어요커피가 맛있어요음료가 맛있어요특별한 메뉴가 있어요인테리어가 멋져요,2026-04-19,2026-04-19,2026년 4월 19일 일요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자,우리동네에 고급스러운 타르트 맛집이!! 너무 맛있어서 저번주 주말에 방문하고 또 구매하러 왔어요. 타르트지가 미첬어요.. 페스츄리가 장난아니에요!! 에그타르트 좋아하시는분들은 꼭 구매해드세요 후회없음!,빵이 맛있어요+3 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-22,2026-04-22,2026년 4월 22일 수요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장데이트지인・동료,천천동 먹자골목안에 이쁜 카페가 생겼네요. 분위기도 좋고 인테리어도 예쁘고 가게 사장님도 친절해요~ 커피도 맛있고 맛난 디저트도 다양해요^^,빵이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-09,2026-04-09,2026년 4월 9일 목요일,네이버,latest
라펠리나,베이커리,"저녁에 방문예약 없이 이용대기 시간 바로 입장데이트, 일상연인・배우자, 친구, 부모님",디저트 너무 맛있어서 평소에 잔뜩 사 먹어요🤗 토핑 있어도 담백해서 안 물리고 여러개 먹게돼요~~ 집에서 멀어도 일부러 차 타고 찾아가는 내돈내산 맛집입니다 ㅎㅎ,빵이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-30,2026-04-30,2026년 4월 30일 목요일,네이버,latest
라펠리나,베이커리,"점심에 방문예약 없이 이용대기 시간 바로 입장가족모임연인・배우자, 아이",에그타르트 맛집!! 고급스러운 분위기와 맛있는 디저트😊 추천 받아 왔는데 … 저도 추천하고 싶네요!! 자주 방문할 것 같아요👍 추천합니다 접기,빵이 맛있어요특별한 메뉴가 있어요디저트가 맛있어요비싼 만큼 가치있어요차분한 분위기예요,2026-04-11,2026-04-11,2026년 4월 11일 토요일,네이버,latest
라펠리나,베이커리,점심에 방문포장·배달 이용대기 시간 바로 입장친목친구,동네에 너무 예쁜 카페가 생겨서 들어와봤는데 예쁘고 맛있는 디저트들이 많아서 반했어요 종류도 너무 다양하고 눈으로 봐도 예뻐서 더 맘에드네요 자주올게요!😊,빵이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-15,2026-04-15,2026년 4월 15일 수요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,"수원에 있는 예쁜 카페 라펠리나 다녀왔어요~~^^  카페에 들어가자마자 화사한 인테리어와 분위기가 너무 예뻐서 기분이 좋아지더라구요. 커피는 은은한 산미에 부드러운 맛이라 좋았고, 버터떡이랑 에그타르트가 커피랑 정말 잘 어울렸어요. 예쁜 디저트들은 금방 품절될 정도로 인기 많은 맛집이라 디저트 좋아하시는 분들은 조금 서둘러 가시는 것도 좋을 것 같아요.  분위기 좋은 카페에서 맛있는 커피와 디저트를 즐기고 싶은 분들께 찐으로 추천합니다.  친절한 사장님, 또 오겠습니다~~😄 접기",음료가 맛있어요빵이 맛있어요커피가 맛있어요특별한 메뉴가 있어요인테리어가 멋져요,2026-04-12,2026-04-12,2026년 4월 12일 일요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장친목친구,케이크랑 에그타르트 맛집!!! 가족들이 좋아해서 자주 포장해요!!! 초코 버터떡도 나와서 냉큼 샀어요!!! 쫀뜩쫀뜩 너무 맛있어요~! 접기,특별한 메뉴가 있어요빵이 맛있어요인테리어가 멋져요,2026-03-26,2026-03-26,2026년 3월 26일 목요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,동네상권에 이렇게 이쁜 카페가 있을거라고는 상상도 못했어요. 외관부터 너무 독보적이여서 눈길을 끌어서 꼭 와보고 싶었는데 드디어 왔습니다! 대표메뉴인 에그타르트는 살면서 먹어본 에그타르트 중에 손에 꼽아요. 계란의 진한 고소함과 크리스피한 패스츄리의 조화가 너무 맛있습니다! 에그타르트 선물용으로 자주 사러 올거같아요 접기,빵이 맛있어요특별한 메뉴가 있어요디저트가 맛있어요인테리어가 멋져요친절해요,2026-04-11,2026-04-11,2026년 4월 11일 토요일,네이버,latest
라펠리나,베이커리,점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,"좌석 간 간격도 여유 있어서 대화하기 좋고, 전체적으로 깔끔하게 관리되는 느낌이라 더 만족스러웠습니다. 커피 맛도 밸런스가 좋아서 부담 없이 마시기 좋았고, 디저트도 함께 먹기 딱 좋은 조합이었어요 무엇보다 직원분들이 친절하게 응대해주셔서 기분 좋게 시간을 보내고 왔습니다.",빵이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-12,2026-04-12,2026년 4월 12일 일요일,네이버,latest
라펠리나,베이커리,"점심에 방문예약 없이 이용대기 시간 바로 입장일상, 데이트, 기념일연인・배우자, 친구",너무 맛있어서 일부러 찾아가서 포장해옵니다! 에그타르트가 너무 맛있어요~ 종류가 다양하고 담백하고 고급스러운 맛이에요 ㅎㅎ 타르트가 페스츄리라서 겉바속촉 느낌이에요!! 느끼한걸 못 먹는 편인데 여기 디저트는 몇 개씩 먹어요~~,디저트가 맛있어요+3 개의 리뷰가 더 있습니다 펼쳐보기,2026-03-18,2026-03-18,2026년 3월 18일 수요일,네이버,latest
먹거리고을,요리주점,밤에 방문예약 없이 이용대기 시간 바로 입장친목친구,똥집 안맵고 맛있어요. 기본으로 주시는 전이 진짜 킥...,음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-01-03,2026-01-03,2026년 1월 3일 토요일,네이버,latest
먹거리고을,요리주점,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구,가성비 최고 서비스까지 완벽해요,음식이 맛있어요+2 개의 리뷰가 더 있습니다 펼쳐보기,2025-11-07,2025-11-07,2025년 11월 7일 금요일,네이버,latest
먹거리고을,요리주점,밤에 방문예약 없이 이용대기 시간 바로 입장일상친구,매번 간판만 보고 가봐야지 하다 지인소개로 갔는데 안주가 먹을거리 한가득입니다~~~ 음식들 다 맛있고 술이 술술 들어갑니다😆 사장님도 친절하시고 좋으셔서 자주 가고 싶네요~^^ 접기,음식이 맛있어요특별한 메뉴가 있어요가성비가 좋아요메뉴 구성이 알차요친절해요,2025-01-06,2025-01-06,2025년 1월 6일 월요일,네이버,latest
먹거리고을,요리주점,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구,성균관대생이라면 모를 수 없는 전통 가득한 술집 소주 맥주 가격도 몇년 전 그대로 추억과함께 유지되는지 이곳만 가면 만취할 수 밖에없다!  백숙이나 과메기 같은 시즌메뉴는 데려온 모두가 맛없다고 한 사람이 없었고 다른 안주들도 소주 한두병은 슥삭슥삭  모두가 알았으면 좋겠고 없어지지 않았으면 좋겠는 집 접기,단체모임 하기 좋아요음식이 맛있어요기본 안주가 좋아요특별한 메뉴가 있어요가성비가 좋아요,2024-08-09,2024-08-09,2024년 8월 9일 금요일,네이버,latest
먹거리고을,요리주점,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,양이 엄청 많아요ㅋㅋㅋ,음식이 맛있어요+3 개의 리뷰가 더 있습니다 펼쳐보기,2024-11-22,2024-11-22,2024년 11월 22일 금요일,네이버,latest
먹거리고을,요리주점,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구,여기는 기본안주로 쏘주 두병가능! 안주도 너무 맛있어요,음식이 맛있어요+3 개의 리뷰가 더 있습니다 펼쳐보기,2024-02-27,2024-02-27,2024년 2월 27일 화요일,네이버,latest
먹거리고을,요리주점,"밤에 방문예약 없이 이용대기 시간 바로 입장친목, 일상, 회식친구","먹고는 사랑입니다,,, 고갈비 짱!!",음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2024-04-02,2024-04-02,2024년 4월 2일 화요일,네이버,latest
먹거리고을,요리주점,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구,정겨운 공간이에요 가성비 괜찮아서 대학생들 가기 좋은 느낌 기본 안주로 오뎅탕이랑 전 작은 거 나오구요 김치찌개 맛있고 양 많아요!,단체모임 하기 좋아요+3 개의 리뷰가 더 있습니다 펼쳐보기,2024-01-13,2024-01-13,2024년 1월 13일 토요일,네이버,latest
먹거리고을,요리주점,"저녁에 방문예약 없이 이용대기 시간 바로 입장데이트, 일상연인・배우자","마시쏘예 추억의 동네 수원! 대학가라 그런가? 기본안주 보소 전나오고 오뎅탕 나오고 고갈비 12,000원짜리 하나 시켰는데 푸짐한 상  단돈 2만원이면 배불리 먹고 술한잔때리고 집에들어갈 수 있겠네 대한민국 전역이 대학가물가로 살 수 있게 해주세요 접기",단체모임 하기 좋아요음식이 맛있어요기본 안주가 좋아요가성비가 좋아요친절해요,2023-09-02,2023-09-02,2023년 9월 2일 토요일,네이버,latest
먹거리고을,요리주점,저녁에 방문,고갈비 존맛탱이에요..◡̈!,친절해요+2 개의 리뷰가 더 있습니다 펼쳐보기,2022-12-28,2022-12-28,2022년 12월 28일 수요일,네이버,latest
먹거리고을,요리주점,저녁에 방문,성대 최고 술집!!,친절해요+3 개의 리뷰가 더 있습니다 펼쳐보기,2022-12-15,2022-12-15,2022년 12월 15일 목요일,네이버,latest
먹거리고을,요리주점,아침에 방문,막걸리는안팔더라구요 안주3개먹었는데도 4만원대... 가성비가 최고에요,기본 안주가 좋아요,2022-05-20,2022-05-20,2022년 5월 20일 금요일,네이버,latest
먹거리고을,요리주점,저녁에 방문,역시 먹고❤️‍🔥,기본 안주가 좋아요+4 개의 리뷰가 더 있습니다 펼쳐보기,2022-01-19,2022-01-19,2022년 1월 19일 수요일,네이버,latest
